id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
993161,1.2,22,156.0,57.0,3.0,78.0,38.6
993162,1.2,26,187.0,88.0,19.0,102.0,40.3
993163,0.0,23,185.0,85.0,5.0,86.0,39.4
993164,0.0,21,181.0,77.0,3.0,80.0,38.4
993165,0.0,69,191.0,99.0,19.0,93.0,40.7
993166,1.2,48,184.0,88.0,13.0,82.0,40.2
993167,0.0,46,178.0,76.0,30.0,108.0,40.9
993168,0.0,27,183.0,86.0,29.0,113.0,41.0
993169,0.0,39,169.0,67.0,17.0,91.0,40.2
993170,0.0,37,178.0,80.0,23.0,96.0,40.5
993171,0.0,61,182.0,92.0,24.0,105.0,40.7
993172,0.0,29,176.0,76.0,13.0,94.0,39.9
993173,0.0,37,183.0,86.0,21.0,106.0,40.3
993174,1.2,45,192.0,92.0,3.0,78.0,38.6
993175,0.0,48,184.0,86.0,24.0,108.0,41.1
993176,1.2,68,187.0,91.0,28.0,110.0,40.9
993177,1.2,21,173.0,72.0,25.0,107.0,40.6
993178,1.2,32,174.0,72.0,9.0,91.0,39.7
993179,0.0,28,186.0,79.0,6.0,80.0,39.1
993180,0.0,32,174.0,74.0,22.0,99.0,40.8
993181,1.2,38,180.0,80.0,15.0,88.0,40.1
993182,0.0,54,180.0,79.0,10.0,90.0,39.7
993183,1.2,35,162.0,67.0,27.0,103.0,40.8
993184,0.0,20,177.0,77.0,25.0,114.0,40.9
993185,0.0,24,158.0,51.0,11.0,91.0,39.9
993186,0.0,37,169.0,70.0,24.0,98.0,40.5
993187,0.0,20,194.0,96.0,18.0,98.0,40.2
993188,1.2,45,183.0,94.0,2.0,90.0,38.0
993189,1.2,33,195.0,100.0,20.0,105.0,40.5
993190,0.0,31,189.0,91.0,12.0,92.0,39.9
993191,1.2,50,181.0,85.0,12.0,96.0,40.0
993192,1.2,39,186.0,86.0,21.0,101.0,40.7
993193,1.2,42,168.0,64.0,2.0,80.0,37.9
993194,1.2,54,162.0,64.0,25.0,105.0,40.6
993195,1.2,40,161.0,64.0,11.0,82.0,39.9
993196,1.2,31,187.0,94.0,17.0,96.0,40.3
993197,1.2,25,169.0,66.0,19.0,94.0,40.6
993198,0.0,33,166.0,70.0,17.0,98.0,40.5
993199,1.2,33,157.0,59.0,29.0,107.0,40.4
993200,0.0,79,169.0,67.0,24.0,114.0,40.8
993201,1.2,64,174.0,74.0,3.0,78.0,38.7
993202,1.2,22,170.0,64.0,19.0,99.0,40.4
993203,1.2,40,173.0,69.0,7.0,89.0,39.5
993204,0.0,36,167.0,62.0,6.0,80.0,39.4
993205,1.2,62,149.0,54.0,24.0,103.0,40.7
993206,0.0,45,164.0,64.0,4.0,76.0,39.0
993207,0.0,59,182.0,91.0,13.0,94.0,40.4
993208,0.0,32,182.0,82.0,20.0,97.0,40.8
993209,1.2,64,164.0,64.0,29.0,106.0,40.8
993210,0.0,50,173.0,79.0,2.0,88.0,38.0
993211,0.0,36,157.0,58.0,28.0,117.0,40.4
993212,0.0,48,192.0,92.0,11.0,90.0,40.3
993213,1.2,25,160.0,57.0,21.0,100.0,40.4
993214,1.2,45,165.0,62.0,4.0,73.0,38.9
993215,1.2,39,164.0,61.0,3.0,85.0,38.5
993216,1.2,38,165.0,62.0,11.0,88.0,39.9
993217,1.2,36,181.0,86.0,28.0,113.0,40.9
993218,0.0,67,177.0,87.0,28.0,106.0,40.9
993219,0.0,23,169.0,67.0,19.0,88.0,40.4
993220,1.2,39,191.0,96.0,13.0,97.0,40.1
993221,1.2,38,174.0,73.0,20.0,104.0,40.2
993222,0.0,41,182.0,91.0,17.0,98.0,40.5
993223,1.2,54,193.0,99.0,16.0,101.0,40.4
993224,0.0,45,173.0,72.0,12.0,94.0,40.0
993225,0.0,30,161.0,58.0,27.0,109.0,40.9
993226,0.0,54,196.0,101.0,11.0,92.0,40.6
993227,1.2,26,175.0,66.0,2.0,81.0,38.3
993228,0.0,64,169.0,74.0,29.0,112.0,41.1
993229,1.2,35,190.0,99.0,29.0,108.0,40.5
993230,1.2,27,158.0,56.0,24.0,104.0,40.4
993231,1.2,24,157.0,56.0,27.0,108.0,40.9
993232,1.2,65,199.0,98.0,27.0,104.0,40.8
993233,0.0,54,173.0,72.0,22.0,108.0,40.5
993234,0.0,43,191.0,95.0,11.0,94.0,39.9
993235,1.2,47,153.0,56.0,12.0,91.0,39.9
993236,0.0,43,177.0,82.0,21.0,108.0,40.6
993237,1.2,67,180.0,83.0,22.0,111.0,40.6
993238,0.0,70,162.0,63.0,23.0,101.0,40.6
993239,0.0,43,185.0,89.0,11.0,96.0,39.9
993240,1.2,42,170.0,71.0,15.0,95.0,40.2
993241,0.0,32,167.0,64.0,16.0,100.0,40.3
993242,1.2,26,180.0,81.0,15.0,109.0,40.0
993243,0.0,54,164.0,59.0,27.0,101.0,40.2
993244,0.0,42,156.0,56.0,25.0,113.0,40.7
993245,0.0,32,150.0,54.0,15.0,95.0,40.4
993246,1.2,40,183.0,91.0,8.0,88.0,39.6
993247,0.0,25,156.0,63.0,2.0,84.0,37.9
993248,0.0,21,172.0,72.0,7.0,85.0,39.5
993249,0.0,21,162.0,56.0,20.0,101.0,40.7
993250,0.0,49,178.0,77.0,11.0,86.0,40.1
993251,1.2,20,186.0,86.0,13.0,97.0,40.3
993252,0.0,40,182.0,79.0,7.0,81.0,39.4
993253,0.0,21,159.0,56.0,7.0,90.0,39.5
993254,1.2,24,160.0,56.0,9.0,85.0,39.7
993255,1.2,63,199.0,95.0,30.0,100.0,40.9
993256,0.0,40,153.0,52.0,25.0,108.0,41.0
993257,1.2,46,176.0,75.0,13.0,88.0,40.3
993258,1.2,27,187.0,85.0,9.0,85.0,40.0
993259,1.2,60,179.0,77.0,10.0,92.0,39.7
993260,1.2,42,170.0,67.0,13.0,92.0,40.1
993261,1.2,36,182.0,84.0,5.0,89.0,39.1
993262,1.2,47,173.0,77.0,1.0,86.0,37.7
993263,1.2,56,161.0,61.0,23.0,102.0,40.1
993264,1.2,34,178.0,75.0,15.0,93.0,39.9
993265,0.0,21,185.0,83.0,17.0,102.0,40.8
993266,1.2,25,185.0,80.0,16.0,90.0,40.2
993267,1.2,26,186.0,87.0,22.0,101.0,40.6
993268,1.2,45,177.0,87.0,29.0,114.0,40.8
993269,1.2,22,188.0,85.0,8.0,88.0,39.6
993270,0.0,28,184.0,84.0,9.0,95.0,39.6
993271,1.2,24,157.0,57.0,2.0,78.0,37.8
993272,1.2,32,161.0,55.0,2.0,81.0,38.3
993273,1.2,52,178.0,78.0,27.0,101.0,40.5
993274,0.0,41,184.0,83.0,12.0,90.0,40.1
993275,0.0,25,184.0,85.0,10.0,90.0,39.6
993276,0.0,26,188.0,89.0,7.0,89.0,39.8
993277,1.2,21,187.0,84.0,6.0,85.0,39.4
993278,0.0,24,183.0,86.0,22.0,104.0,40.7
993279,0.0,33,161.0,64.0,5.0,78.0,39.1
993280,1.2,40,190.0,90.0,30.0,106.0,40.9
993281,1.2,63,186.0,93.0,17.0,92.0,40.3
993282,0.0,46,154.0,55.0,23.0,103.0,40.6
993283,1.2,22,171.0,75.0,14.0,91.0,40.4
993284,1.2,69,156.0,56.0,25.0,100.0,40.4
993285,1.2,33,177.0,85.0,15.0,92.0,40.5
993286,1.2,74,170.0,74.0,9.0,90.0,39.7
993287,1.2,22,166.0,65.0,11.0,94.0,39.8
993288,1.2,24,164.0,56.0,29.0,109.0,40.9
993289,1.2,24,179.0,70.0,11.0,91.0,39.6
993290,0.0,21,191.0,93.0,21.0,92.0,40.6
993291,0.0,21,184.0,88.0,8.0,94.0,39.7
993292,1.2,61,187.0,90.0,11.0,87.0,40.0
993293,0.0,58,166.0,65.0,15.0,87.0,40.0
993294,0.0,38,189.0,91.0,24.0,104.0,40.6
993295,0.0,29,174.0,67.0,27.0,109.0,40.8
993296,0.0,20,158.0,60.0,26.0,107.0,40.8
993297,1.2,63,169.0,66.0,30.0,108.0,40.6
993298,0.0,40,179.0,84.0,2.0,79.0,38.7
993299,1.2,42,170.0,77.0,16.0,96.0,40.4
993300,1.2,24,180.0,85.0,14.0,92.0,40.2
993301,1.2,58,148.0,53.0,12.0,93.0,39.9
993302,1.2,31,168.0,71.0,25.0,99.0,41.0
993303,1.2,74,159.0,61.0,10.0,90.0,40.0
993304,1.2,31,202.0,102.0,30.0,103.0,41.0
993305,0.0,60,169.0,71.0,13.0,86.0,40.3
993306,0.0,48,161.0,63.0,8.0,87.0,39.5
993307,0.0,41,167.0,67.0,26.0,102.0,40.7
993308,1.2,40,163.0,60.0,29.0,106.0,40.5
993309,0.0,22,182.0,79.0,28.0,93.0,40.9
993310,0.0,70,165.0,64.0,10.0,88.0,39.9
993311,0.0,30,153.0,51.0,15.0,101.0,40.4
993312,1.2,26,175.0,67.0,27.0,107.0,41.3
993313,0.0,52,194.0,99.0,18.0,91.0,40.9
993314,0.0,58,194.0,93.0,16.0,95.0,40.5
993315,1.2,22,193.0,97.0,2.0,90.0,38.3
993316,0.0,36,180.0,73.0,23.0,105.0,40.7
993317,0.0,77,196.0,98.0,27.0,111.0,41.2
993318,0.0,31,160.0,60.0,4.0,87.0,39.2
993319,1.2,26,194.0,96.0,17.0,106.0,40.0
993320,0.0,45,201.0,104.0,26.0,112.0,40.7
993321,0.0,39,191.0,88.0,16.0,91.0,40.4
993322,0.0,26,153.0,53.0,12.0,85.0,40.2
993323,0.0,45,184.0,88.0,10.0,79.0,39.8
993324,1.2,63,162.0,62.0,12.0,89.0,40.2
993325,0.0,37,194.0,99.0,8.0,90.0,39.6
993326,0.0,26,199.0,99.0,17.0,91.0,40.6
993327,0.0,44,186.0,86.0,9.0,93.0,39.7
993328,1.2,66,185.0,84.0,19.0,94.0,40.6
993329,1.2,39,173.0,69.0,23.0,104.0,40.7
993330,0.0,25,163.0,61.0,26.0,107.0,40.8
993331,1.2,48,161.0,60.0,13.0,96.0,40.1
993332,0.0,50,184.0,85.0,14.0,93.0,40.5
993333,1.2,49,175.0,81.0,3.0,87.0,38.9
993334,1.2,24,194.0,95.0,5.0,83.0,39.3
993335,0.0,61,168.0,73.0,16.0,93.0,40.0
993336,1.2,75,177.0,75.0,7.0,86.0,39.5
993337,0.0,20,169.0,62.0,17.0,101.0,40.6
993338,0.0,21,195.0,98.0,15.0,96.0,40.2
993339,1.2,20,164.0,60.0,20.0,97.0,40.3
993340,0.0,40,201.0,103.0,22.0,102.0,40.4
993341,1.2,37,184.0,91.0,27.0,107.0,41.0
993342,0.0,21,175.0,71.0,5.0,92.0,39.0
993343,1.2,21,187.0,91.0,26.0,108.0,40.7
993344,0.0,30,169.0,69.0,13.0,92.0,40.1
993345,0.0,36,188.0,93.0,7.0,89.0,39.2
993346,0.0,44,200.0,101.0,2.0,86.0,38.3
993347,0.0,53,197.0,98.0,8.0,96.0,39.6
993348,0.0,38,171.0,71.0,3.0,90.0,38.8
993349,1.2,51,172.0,71.0,14.0,84.0,40.3
993350,0.0,48,186.0,94.0,11.0,91.0,39.7
993351,1.2,28,155.0,56.0,10.0,81.0,39.9
993352,1.2,49,167.0,68.0,21.0,100.0,40.8
993353,1.2,38,167.0,67.0,8.0,84.0,39.8
993354,1.2,38,167.0,66.0,28.0,106.0,40.6
993355,0.0,22,191.0,87.0,13.0,89.0,40.1
993356,1.2,46,177.0,80.0,3.0,87.0,38.5
993357,1.2,37,180.0,82.0,7.0,89.0,39.4
993358,1.2,34,181.0,82.0,30.0,104.0,41.0
993359,1.2,28,175.0,82.0,11.0,83.0,40.1
993360,0.0,64,156.0,59.0,10.0,84.0,39.7
993361,1.2,34,165.0,58.0,25.0,94.0,40.8
993362,1.2,62,194.0,99.0,5.0,91.0,39.4
993363,0.0,34,165.0,64.0,24.0,101.0,40.6
993364,0.0,63,157.0,56.0,12.0,94.0,40.0
993365,1.2,28,178.0,75.0,10.0,89.0,39.3
993366,0.0,51,172.0,62.0,16.0,89.0,40.2
993367,1.2,58,173.0,74.0,28.0,109.0,40.7
993368,0.0,42,161.0,58.0,11.0,96.0,39.9
993369,1.2,51,189.0,94.0,26.0,104.0,40.6
993370,1.2,22,183.0,80.0,10.0,92.0,39.8
993371,1.2,59,178.0,77.0,3.0,85.0,38.5
993372,0.0,35,156.0,58.0,22.0,95.0,40.6
993373,0.0,24,158.0,59.0,6.0,80.0,39.1
993374,0.0,61,183.0,91.0,24.0,106.0,40.7
993375,1.2,40,185.0,82.0,15.0,99.0,40.5
993376,1.2,43,193.0,93.0,13.0,95.0,40.1
993377,0.0,50,193.0,99.0,16.0,108.0,40.3
993378,1.2,71,197.0,102.0,16.0,90.0,40.1
993379,0.0,71,169.0,82.0,15.0,86.0,40.3
993380,1.2,54,164.0,63.0,10.0,90.0,39.7
993381,0.0,22,168.0,63.0,29.0,112.0,40.8
993382,1.2,29,199.0,97.0,15.0,99.0,40.3
993383,1.2,28,174.0,72.0,17.0,91.0,40.3
993384,0.0,62,174.0,74.0,14.0,100.0,40.3
993385,1.2,68,189.0,95.0,8.0,89.0,39.5
993386,1.2,38,175.0,66.0,9.0,97.0,39.9
993387,1.2,25,168.0,67.0,20.0,105.0,40.4
993388,0.0,62,187.0,93.0,5.0,78.0,39.1
993389,0.0,54,187.0,90.0,11.0,90.0,40.1
993390,1.2,21,163.0,64.0,14.0,94.0,40.4
993391,0.0,59,161.0,62.0,25.0,106.0,40.7
993392,1.2,49,190.0,93.0,27.0,106.0,40.8
993393,0.0,28,171.0,73.0,7.0,87.0,39.5
993394,0.0,21,197.0,91.0,3.0,86.0,38.7
993395,1.2,56,170.0,67.0,5.0,80.0,39.4
993396,1.2,36,178.0,76.0,1.0,79.0,37.9
993397,0.0,20,165.0,66.0,24.0,98.0,40.7
993398,1.2,41,173.0,79.0,4.0,80.0,38.9
993399,0.0,24,157.0,54.0,22.0,103.0,40.9
993400,0.0,26,178.0,79.0,13.0,86.0,40.1
993401,1.2,23,161.0,57.0,21.0,99.0,40.6
993402,0.0,29,189.0,94.0,22.0,105.0,40.7
993403,0.0,23,186.0,82.0,18.0,91.0,40.4
993404,1.2,42,169.0,66.0,13.0,98.0,39.7
993405,0.0,32,168.0,65.0,14.0,99.0,40.2
993406,0.0,65,171.0,76.0,8.0,91.0,39.7
993407,1.2,31,189.0,91.0,30.0,108.0,41.0
993408,0.0,48,173.0,75.0,23.0,108.0,40.8
993409,1.2,73,189.0,87.0,6.0,90.0,39.5
993410,1.2,53,182.0,84.0,29.0,113.0,40.9
993411,1.2,55,161.0,64.0,28.0,105.0,40.8
993412,0.0,34,176.0,78.0,3.0,91.0,38.6
993413,1.2,21,182.0,79.0,30.0,112.0,40.9
993414,1.2,21,185.0,87.0,26.0,107.0,40.8
993415,0.0,25,162.0,69.0,9.0,81.0,39.9
993416,1.2,61,183.0,85.0,12.0,98.0,40.2
993417,1.2,55,198.0,102.0,19.0,104.0,40.5
993418,1.2,36,171.0,68.0,10.0,97.0,39.9
993419,1.2,30,185.0,90.0,16.0,91.0,40.1
993420,0.0,54,161.0,60.0,2.0,81.0,37.8
993421,1.2,60,187.0,92.0,15.0,100.0,40.5
993422,1.2,60,193.0,97.0,12.0,90.0,40.1
993423,1.2,43,164.0,67.0,30.0,110.0,41.0
993424,1.2,54,178.0,90.0,7.0,84.0,39.6
993425,1.2,23,169.0,63.0,21.0,97.0,40.7
993426,0.0,54,151.0,51.0,25.0,108.0,40.9
993427,0.0,33,159.0,53.0,17.0,86.0,40.1
993428,0.0,49,168.0,67.0,5.0,89.0,39.1
993429,1.2,48,187.0,88.0,9.0,97.0,39.9
993430,1.2,62,174.0,74.0,14.0,104.0,40.5
993431,0.0,37,165.0,64.0,20.0,92.0,40.5
993432,0.0,28,161.0,60.0,29.0,111.0,40.6
993433,0.0,69,193.0,99.0,13.0,89.0,40.1
993434,1.2,58,187.0,89.0,14.0,93.0,40.4
993435,1.2,48,187.0,88.0,10.0,94.0,39.7
993436,1.2,28,171.0,76.0,12.0,93.0,40.3
993437,1.2,22,176.0,83.0,19.0,94.0,40.7
993438,0.0,43,169.0,69.0,16.0,99.0,40.2
993439,0.0,62,158.0,58.0,7.0,88.0,39.2
993440,1.2,33,167.0,62.0,3.0,80.0,38.8
993441,1.2,26,182.0,84.0,18.0,95.0,40.0
993442,1.2,21,180.0,77.0,24.0,104.0,40.5
993443,0.0,56,180.0,86.0,25.0,102.0,40.7
993444,1.2,44,201.0,104.0,12.0,94.0,40.1
993445,1.2,32,179.0,76.0,19.0,105.0,40.4
993446,0.0,22,165.0,65.0,18.0,99.0,40.3
993447,0.0,65,182.0,87.0,9.0,86.0,39.7
993448,1.2,47,181.0,85.0,21.0,101.0,40.3
993449,1.2,20,167.0,67.0,16.0,85.0,40.3
993450,0.0,67,191.0,91.0,5.0,82.0,39.4
993451,1.2,39,174.0,69.0,29.0,107.0,40.8
993452,0.0,71,177.0,84.0,9.0,93.0,39.7
993453,1.2,32,174.0,69.0,11.0,93.0,39.8
993454,1.2,61,155.0,52.0,19.0,98.0,40.5
993455,0.0,24,172.0,65.0,20.0,105.0,40.3
993456,0.0,32,167.0,66.0,6.0,85.0,39.4
993457,0.0,60,169.0,67.0,3.0,85.0,38.6
993458,0.0,37,151.0,53.0,11.0,89.0,39.8
993459,1.2,40,201.0,101.0,5.0,83.0,39.1
993460,0.0,39,170.0,70.0,23.0,103.0,40.8
993461,0.0,39,166.0,67.0,2.0,82.0,38.0
993462,1.2,38,178.0,80.0,1.0,80.0,37.9
993463,0.0,20,179.0,72.0,17.0,98.0,40.3
993464,0.0,41,172.0,65.0,21.0,99.0,40.7
993465,0.0,21,163.0,56.0,5.0,73.0,39.4
993466,0.0,29,181.0,72.0,15.0,94.0,40.3
993467,0.0,70,168.0,74.0,25.0,113.0,40.8
993468,1.2,60,187.0,91.0,26.0,104.0,40.7
993469,1.2,24,182.0,83.0,14.0,92.0,40.2
993470,1.2,47,156.0,61.0,26.0,106.0,40.8
993471,1.2,25,184.0,88.0,9.0,94.0,39.7
993472,0.0,32,178.0,81.0,24.0,114.0,40.7
993473,1.2,64,156.0,61.0,20.0,97.0,40.6
993474,0.0,36,176.0,79.0,4.0,81.0,38.8
993475,0.0,26,166.0,67.0,30.0,97.0,40.8
993476,1.2,72,162.0,65.0,10.0,101.0,39.7
993477,0.0,21,190.0,90.0,13.0,92.0,40.3
993478,1.2,40,156.0,57.0,21.0,99.0,40.7
993479,1.2,38,181.0,82.0,2.0,89.0,38.2
993480,1.2,25,166.0,61.0,19.0,95.0,40.5
993481,1.2,48,189.0,84.0,3.0,83.0,38.8
993482,1.2,23,169.0,69.0,16.0,90.0,40.0
993483,0.0,21,164.0,61.0,18.0,94.0,40.6
993484,1.2,47,155.0,56.0,21.0,104.0,40.5
993485,0.0,44,158.0,61.0,22.0,96.0,40.7
993486,0.0,46,166.0,62.0,28.0,105.0,40.8
993487,0.0,77,184.0,88.0,14.0,81.0,39.6
993488,1.2,31,191.0,98.0,28.0,102.0,40.7
993489,1.2,25,167.0,64.0,17.0,99.0,40.5
993490,0.0,45,159.0,59.0,14.0,86.0,39.9
993491,1.2,39,184.0,83.0,23.0,104.0,40.6
993492,0.0,74,193.0,101.0,19.0,99.0,40.8
993493,0.0,51,166.0,63.0,16.0,98.0,40.5
993494,0.0,21,197.0,92.0,22.0,99.0,40.5
993495,0.0,46,152.0,54.0,28.0,104.0,40.7
993496,1.2,40,168.0,70.0,11.0,84.0,39.8
993497,0.0,25,163.0,62.0,30.0,112.0,40.8
993498,0.0,57,158.0,57.0,5.0,81.0,39.4
993499,0.0,36,183.0,86.0,24.0,106.0,40.7
993500,0.0,31,185.0,89.0,25.0,111.0,40.6
993501,0.0,25,150.0,50.0,19.0,105.0,40.4
993502,0.0,21,163.0,63.0,22.0,102.0,40.8
993503,0.0,38,186.0,87.0,24.0,103.0,40.5
993504,0.0,37,170.0,70.0,28.0,102.0,40.8
993505,1.2,24,197.0,104.0,18.0,102.0,40.1
993506,1.2,23,154.0,57.0,3.0,83.0,38.5
993507,0.0,25,162.0,63.0,3.0,82.0,38.6
993508,0.0,28,156.0,62.0,6.0,89.0,39.6
993509,0.0,61,184.0,80.0,28.0,110.0,40.7
993510,0.0,60,158.0,59.0,30.0,108.0,41.0
993511,1.2,67,165.0,64.0,20.0,106.0,40.7
993512,0.0,20,168.0,65.0,23.0,107.0,40.4
993513,1.2,39,177.0,80.0,15.0,90.0,40.5
993514,1.2,73,192.0,98.0,26.0,99.0,41.0
993515,0.0,61,169.0,68.0,28.0,101.0,40.6
993516,0.0,20,158.0,59.0,9.0,98.0,40.2
993517,0.0,26,158.0,53.0,14.0,93.0,40.5
993518,1.2,43,161.0,59.0,13.0,92.0,40.3
993519,0.0,51,207.0,104.0,26.0,104.0,40.7
993520,0.0,40,165.0,59.0,2.0,81.0,38.1
993521,0.0,45,157.0,60.0,9.0,87.0,39.4
993522,1.2,42,186.0,90.0,15.0,98.0,40.6
993523,0.0,24,166.0,62.0,19.0,110.0,40.1
993524,0.0,51,162.0,66.0,14.0,86.0,40.2
993525,0.0,39,194.0,102.0,11.0,91.0,39.7
993526,1.2,45,173.0,72.0,30.0,112.0,40.9
993527,1.2,65,187.0,88.0,21.0,108.0,40.9
993528,0.0,23,177.0,79.0,7.0,83.0,39.4
993529,0.0,29,159.0,58.0,15.0,105.0,40.2
993530,1.2,28,182.0,85.0,28.0,108.0,40.9
993531,1.2,32,167.0,63.0,29.0,113.0,41.1
993532,0.0,46,167.0,69.0,6.0,85.0,39.1
993533,1.2,60,187.0,92.0,10.0,90.0,39.9
993534,1.2,51,159.0,58.0,24.0,102.0,41.0
993535,1.2,69,156.0,61.0,29.0,102.0,40.7
993536,1.2,58,164.0,62.0,11.0,92.0,39.9
993537,1.2,64,194.0,98.0,21.0,102.0,40.5
993538,0.0,39,171.0,76.0,4.0,80.0,38.7
993539,1.2,55,162.0,61.0,21.0,103.0,40.6
993540,0.0,39,152.0,52.0,4.0,91.0,39.0
993541,0.0,26,198.0,103.0,22.0,100.0,40.7
993542,1.2,43,171.0,65.0,4.0,83.0,39.2
993543,0.0,50,188.0,93.0,16.0,101.0,40.3
993544,0.0,39,190.0,93.0,3.0,83.0,38.6
993545,0.0,44,154.0,59.0,29.0,113.0,40.7
993546,1.2,40,192.0,93.0,19.0,111.0,40.6
993547,0.0,39,171.0,69.0,4.0,90.0,38.8
993548,1.2,32,192.0,93.0,28.0,104.0,40.9
993549,0.0,63,176.0,82.0,17.0,103.0,40.3
993550,1.2,20,175.0,70.0,23.0,105.0,40.5
993551,0.0,26,195.0,100.0,27.0,114.0,40.7
993552,1.2,50,161.0,60.0,14.0,95.0,40.2
993553,0.0,38,179.0,76.0,5.0,80.0,38.8
993554,1.2,44,191.0,95.0,11.0,94.0,40.0
993555,1.2,21,155.0,54.0,7.0,82.0,39.4
993556,0.0,25,149.0,48.0,19.0,112.0,40.8
993557,0.0,61,172.0,72.0,6.0,79.0,39.2
993558,1.2,60,166.0,68.0,10.0,94.0,39.6
993559,1.2,22,167.0,63.0,26.0,101.0,40.6
993560,1.2,28,165.0,65.0,9.0,96.0,39.8
993561,0.0,50,163.0,64.0,17.0,96.0,40.1
993562,1.2,39,172.0,74.0,15.0,102.0,40.2
993563,1.2,56,164.0,62.0,5.0,80.0,39.1
993564,1.2,71,161.0,58.0,8.0,84.0,39.8
993565,0.0,54,166.0,68.0,16.0,93.0,39.9
993566,1.2,31,170.0,64.0,5.0,87.0,39.3
993567,1.2,41,180.0,87.0,15.0,93.0,40.3
993568,0.0,54,197.0,99.0,7.0,82.0,39.9
993569,0.0,38,173.0,73.0,20.0,96.0,40.6
993570,0.0,55,169.0,68.0,24.0,102.0,40.7
993571,0.0,31,188.0,94.0,12.0,97.0,40.1
993572,1.2,26,176.0,71.0,9.0,90.0,39.7
993573,1.2,61,174.0,81.0,29.0,104.0,40.9
993574,1.2,64,173.0,78.0,8.0,89.0,39.6
993575,0.0,64,166.0,64.0,24.0,103.0,40.9
993576,0.0,44,182.0,86.0,20.0,103.0,40.6
993577,1.2,20,182.0,86.0,22.0,104.0,40.4
993578,1.2,59,187.0,86.0,26.0,104.0,40.7
993579,1.2,50,183.0,86.0,15.0,99.0,40.2
993580,1.2,34,183.0,81.0,3.0,96.0,38.8
993581,1.2,70,172.0,70.0,18.0,94.0,40.4
993582,0.0,45,176.0,79.0,19.0,103.0,40.3
993583,1.2,47,164.0,64.0,25.0,99.0,41.0
993584,1.2,60,165.0,69.0,7.0,87.0,39.4
993585,0.0,29,180.0,76.0,19.0,99.0,40.6
993586,0.0,49,170.0,67.0,5.0,85.0,39.4
993587,1.2,72,197.0,103.0,24.0,107.0,40.9
993588,0.0,35,161.0,61.0,13.0,85.0,39.6
993589,0.0,20,179.0,83.0,21.0,107.0,40.4
993590,1.2,49,156.0,60.0,26.0,108.0,40.9
993591,1.2,48,177.0,81.0,10.0,80.0,39.8
993592,0.0,63,163.0,62.0,25.0,100.0,40.5
993593,0.0,28,157.0,59.0,4.0,83.0,38.8
993594,1.2,31,182.0,87.0,19.0,91.0,40.8
993595,0.0,40,160.0,56.0,14.0,95.0,40.2
993596,1.2,44,174.0,79.0,2.0,82.0,38.6
993597,0.0,32,156.0,59.0,24.0,98.0,40.9
993598,1.2,43,176.0,80.0,5.0,96.0,39.7
993599,0.0,21,183.0,75.0,20.0,101.0,40.5
993600,0.0,42,163.0,58.0,16.0,93.0,40.3
993601,0.0,37,179.0,81.0,19.0,103.0,40.3
993602,0.0,29,174.0,73.0,28.0,108.0,40.9
993603,0.0,51,187.0,88.0,3.0,81.0,38.7
993604,1.2,38,168.0,64.0,16.0,95.0,40.3
993605,0.0,72,160.0,66.0,15.0,97.0,40.7
993606,0.0,39,183.0,85.0,14.0,89.0,40.3
993607,1.2,39,180.0,81.0,11.0,89.0,40.0
993608,0.0,26,159.0,55.0,20.0,93.0,40.8
993609,1.2,45,179.0,79.0,6.0,84.0,39.2
993610,0.0,68,196.0,103.0,10.0,97.0,39.9
993611,1.2,30,150.0,51.0,6.0,77.0,39.3
993612,0.0,49,190.0,86.0,4.0,80.0,39.1
993613,1.2,34,191.0,90.0,3.0,81.0,38.9
993614,1.2,39,187.0,86.0,5.0,86.0,39.1
993615,1.2,23,175.0,70.0,8.0,85.0,39.6
993616,0.0,50,181.0,87.0,8.0,86.0,39.8
993617,0.0,45,160.0,60.0,12.0,97.0,39.8
993618,0.0,61,186.0,84.0,7.0,84.0,39.6
993619,0.0,28,192.0,90.0,1.0,84.0,37.4
993620,1.2,32,161.0,62.0,20.0,99.0,40.7
993621,1.2,30,183.0,91.0,12.0,99.0,40.4
993622,0.0,58,174.0,81.0,17.0,101.0,40.7
993623,1.2,65,163.0,55.0,12.0,98.0,40.1
993624,1.2,33,180.0,82.0,7.0,83.0,39.5
993625,0.0,45,184.0,85.0,2.0,84.0,38.3
993626,0.0,49,183.0,89.0,6.0,88.0,39.1
993627,0.0,48,194.0,91.0,14.0,90.0,40.4
993628,1.2,35,199.0,102.0,29.0,109.0,41.0
993629,1.2,30,177.0,75.0,10.0,91.0,39.7
993630,1.2,29,187.0,91.0,13.0,101.0,40.7
993631,0.0,55,177.0,80.0,26.0,106.0,40.8
993632,1.2,21,175.0,74.0,17.0,104.0,40.5
993633,1.2,32,161.0,60.0,26.0,112.0,40.7
993634,0.0,44,181.0,79.0,11.0,99.0,39.9
993635,0.0,39,163.0,62.0,23.0,105.0,40.7
993636,1.2,32,158.0,57.0,27.0,104.0,41.1
993637,1.2,20,189.0,89.0,11.0,94.0,39.9
993638,0.0,23,161.0,59.0,12.0,98.0,39.9
993639,1.2,20,166.0,67.0,15.0,93.0,40.6
993640,0.0,36,168.0,62.0,6.0,81.0,39.6
993641,0.0,33,182.0,83.0,27.0,105.0,40.7
